"worker_id","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","completion_code","curiosity_1_1","curiosity_2_1","curiosity_3_1","enjoy_1_1","enjoy_2_1","enjoy_3_1","comp_1","comp_2","study_purpose","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","edu","edu_8_TEXT","participantId","length","length_text","chatbot_farewell_message","actual_farewell","condition","id"
"Anonymized","2025-06-02 23:56:39","2025-06-03 00:12:52","0","Anonymized","100","973","1","2025-06-03 00:12:53","R_1h3Fl46wMGfApCw","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5211-0710-7236-0614","73","33","87","9","92","100","2","1","The purpose of the study was to see how people act when communicating with ai bot and if you wanted to continue the conversation. ","2","","1","","25","5","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",954
"Anonymized","2025-06-02 19:54:34","2025-06-02 20:11:11","0","Anonymized","100","997","1","2025-06-02 20:11:12","R_1sW1FrmxqbMdFE5","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1127-1551-5064-5567","61","53","52","60","55","53","2","1","If you thought of the AI chat box as a normal person you were having a conversation with.","2","","3","","47","3","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",660
"Anonymized","2025-06-02 16:07:57","2025-06-02 16:41:11","0","Anonymized","100","1993","1","2025-06-02 16:41:12","R_39dWkrCxhSjYmRj","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4305-9734-1692-9868","91","90","90","74","74","75","2","1","study how people interact with AI and feel based on certain phrases ","2","","4","","31","4","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",439
"Anonymized","2025-06-02 13:41:12","2025-06-02 13:51:32","0","Anonymized","100","620","1","2025-06-02 13:51:32","R_5jiWhvJ93ubuEro","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5797-6300-8967-4360","0","0","0","0","0","0","2","1","no idea","2","","1","","45","4","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",163
"Anonymized","2025-06-03 05:42:26","2025-06-03 06:01:57","0","Anonymized","100","1171","1","2025-06-03 06:01:58","R_1qgQj6AczdyZzVa","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0212-4504-2017-5205","76","73","73","71","70","73","2","1","To see how well a chatbot could continue a conversation.","2","","3","","58","5","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1049
"Anonymized","2025-06-03 06:30:03","2025-06-03 06:56:30","0","Anonymized","100","1586","1","2025-06-03 06:56:30","R_5xJc3uCOBqzOiB7","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","3841-7757-7233-9244","70","70","80","80","80","80","2","1","Testing the AI chat box to see how well it responds to conversation.","2","","3","","55","4","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",1100
"Anonymized","2025-06-03 00:40:35","2025-06-03 00:58:18","0","Anonymized","100","1063","1","2025-06-03 00:58:19","R_5uXOKSHaZ5hgzQZ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5645-5342-2416-9007","68","69","79","73","67","69","2","1","Interacting with the chatbot","2","","1","","50","2","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",960
"Anonymized","2025-06-03 06:41:14","2025-06-03 06:58:01","0","Anonymized","28","1007","0","2025-06-06 17:10:44","R_1t0JSVAQKiefaIp","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",1129
"Anonymized","2025-06-02 19:47:46","2025-06-02 20:07:14","0","Anonymized","100","1167","1","2025-06-02 20:07:14","R_1yf6gEIYw8kc9r3","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0784-8047-4612-2338","50","50","50","50","50","50","2","1","uncertain","2","","3","","51","3","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",612
"Anonymized","2025-06-02 22:00:45","2025-06-02 22:02:11","0","Anonymized","28","86","0","2025-06-06 17:10:46","R_3XidhwwVOc2Fyjn","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",920
"Anonymized","2025-06-03 06:50:30","2025-06-03 06:59:21","0","Anonymized","100","530","1","2025-06-03 06:59:22","R_1y78YhE74DxZqdA","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0629-7752-2735-7538","44","50","45","19","40","39","2","1","To test the chatbot?","1","","3","","48","4","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",1133
"Anonymized","2025-06-03 06:21:16","2025-06-03 06:30:34","0","Anonymized","100","557","1","2025-06-03 06:30:35","R_6CgkCBOW7Eq8Sh9","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4239-7184-9763-6281","50","65","50","4","3","3","2","1","I dunno, see how annoyed I can get by an uninspiring chatbot?","1","","3","","54","3","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1091
"Anonymized","2025-06-02 09:37:35","2025-06-02 09:46:44","0","Anonymized","100","548","1","2025-06-02 09:46:45","R_1fkRE0roQa1noV2","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1631-8523-3836-4671","70","70","70","65","65","65","2","1","test if people could interact with ai technology the right way.","1","","1","","42","2","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",38
"Anonymized","2025-06-02 21:43:16","2025-06-02 22:06:20","0","Anonymized","100","1383","1","2025-06-02 22:06:20","R_5MTwQKegBe2Issp","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1383-6424-5758-0843","65","65","67","88","88","90","2","1","How others interact with a chatbot.","1","","3","","50","5","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",905
"Anonymized","2025-06-03 05:49:17","2025-06-03 06:09:18","0","Anonymized","100","1201","1","2025-06-03 06:09:19","R_1jO0fUdSRkiA4CH","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6599-9968-1270-4341","59","50","20","55","55","50","2","1","To learn how people interact with chatbots.","2","","3","","45","5","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",1059
"Anonymized","2025-06-03 07:32:53","2025-06-03 07:51:25","0","Anonymized","100","1111","1","2025-06-03 07:51:25","R_5c0HXYSqVFFsz8d","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5360-0610-1622-5110","80","70","80","50","70","90","2","1","I have no idea","2","","3","","51","5","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",1170
"Anonymized","2025-06-02 13:37:30","2025-06-02 13:58:11","0","Anonymized","100","1241","1","2025-06-02 13:58:11","R_7Q8C2jAd18EjB9D","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6035-8777-1321-5797","0","0","0","30","50","50","2","1","Not sure. How people interact with AI?","1","","3","","67","4","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",126
"Anonymized","2025-06-02 14:19:04","2025-06-02 14:52:05","0","Anonymized","100","1981","1","2025-06-02 14:52:05","R_7Radomt4fkaFguj","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5555-4496-7892-1797","66","23","71","45","50","50","2","1","determining if chatting with a bot is enjoyable","1","","2","","49","4","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",332
"Anonymized","2025-06-02 14:01:38","2025-06-02 14:23:58","0","Anonymized","100","1340","1","2025-06-02 14:23:59","R_5VCZkVgIT9wL71f","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8611-7125-5301-8266","70","82","81","70","70","61","2","1","Observing behaviors with AI and the amount of time it takes to reveal some aspects of your life.","2","","4","","40","4","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",280
"Anonymized","2025-06-02 20:00:16","2025-06-02 20:18:51","0","Anonymized","100","1115","1","2025-06-02 20:18:52","R_1IQuHYMGw4BOixS","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0641-1777-0087-2267","70","72","71","50","40","16","2","1","To see how a chatbot might retain peoples' interaction longer","2","","3","","22","1","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",662
"Anonymized","2025-06-04 07:57:09","2025-06-04 08:05:36","0","Anonymized","100","506","1","2025-06-04 08:05:36","R_1fT7yZhIO65RMPf","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","2130-9287-2286-4411","90","90","75","75","75","75","2","1","Our impressions and interactions with an AI chatbot","1","","3","","30","4","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1376
"Anonymized","2025-06-02 13:51:16","2025-06-02 13:52:38","0","Anonymized","28","82","0","2025-06-06 17:10:45","R_7esQJshyH3Uw89H","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",236
"Anonymized","2025-06-03 07:41:17","2025-06-03 08:11:10","0","Anonymized","100","1792","1","2025-06-03 08:11:10","R_1rVzMM7g0Lw3PDj","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1925-9853-3479-7852","65","71","71","75","58","71","2","1","Seeing how a conversation went with a Chatbot
","2","","3","","59","2","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1176
"Anonymized","2025-06-03 05:20:13","2025-06-03 05:29:03","0","Anonymized","100","529","1","2025-06-03 05:29:03","R_1WCpiowdmTGMUCZ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","3316-8210-2298-4376","60","58","61","50","50","50","2","1","to see how people interact with a chatbot","2","","3","","47","5","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1033
"Anonymized","2025-06-02 14:59:13","2025-06-02 15:07:12","0","Anonymized","100","479","1","2025-06-02 15:07:13","R_6ehktKdlUzGYAeO","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6534-9457-5936-4962","60","64","64","22","35","32","2","1","Hmm. Not sure.","1","","2","","42","6","","Anonymized","short","5","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",392
"Anonymized","2025-06-02 20:27:35","2025-06-02 20:48:13","0","Anonymized","100","1237","1","2025-06-02 20:48:13","R_7oEZcoeEJ2TFwCy","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7850-3612-0111-8130","0","50","50","0","50","50","2","1","interactions with chat bots","2","","3","","58","3","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",743
"Anonymized","2025-06-03 06:41:18","2025-06-03 06:59:24","0","Anonymized","100","1086","1","2025-06-03 06:59:25","R_5kKCNSqcb2F8fTP","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1690-6332-0749-3204","50","48","53","60","66","58","2","1","Analyze chatbot conversations","1","","4","","55","3","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",1115
"Anonymized","2025-06-03 00:03:35","2025-06-03 00:15:23","0","Anonymized","100","707","1","2025-06-03 00:15:23","R_1mjIVBBWUWlGOAg","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8216-3057-8137-6375","0","0","0","35","32","40","2","1","to see how people interact with a chatbot","2","","3","","47","3","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",956
"Anonymized","2025-06-04 05:27:56","2025-06-04 05:53:04","0","Anonymized","100","1508","1","2025-06-04 05:53:05","R_5y496aKeZ92T3tG","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","3569-6190-7686-5216","100","100","100","100","100","100","2","1","To measure the natural and insightful demeanor of the AI chat profile.  I also feel like the purpose of the study is to measure the likability, excitement, and anticipation of a conversation with a AI chat.","1","","3","","41","1","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1293
"Anonymized","2025-06-02 18:51:09","2025-06-02 19:11:51","0","Anonymized","100","1242","1","2025-06-02 19:11:52","R_32RZXQYkDIHcZvW","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","3244-3368-6283-6259","100","100","100","100","100","100","2","1","our interations with artificial intelligence ","1","","4","","23","4","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",511
"Anonymized","2025-06-02 20:01:16","2025-06-02 20:20:35","0","Anonymized","100","1159","1","2025-06-02 20:20:36","R_34kgIODkp130cxj","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","2208-9442-8887-6794","100","100","100","40","70","65","2","1","Not sure","2","","3","","53","4","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",665
"Anonymized","2025-06-02 19:41:33","2025-06-02 20:01:25","0","Anonymized","100","1192","1","2025-06-02 20:01:25","R_7OxXfPAFH8yXVZD","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6895-0441-8138-4288","15","10","20","80","80","80","2","1","I have no clue. ","2","","3","","54","5","","Anonymized","long","15","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",583
"Anonymized","2025-06-02 19:42:05","2025-06-02 19:50:35","0","Anonymized","100","510","1","2025-06-02 19:50:35","R_52WCLJNa0cBkm7m","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6136-6529-8276-2657","56","57","63","74","78","69","2","1","To study engagement with chat bots","1","","3","","45","5","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",584
"Anonymized","2025-06-03 00:01:33","2025-06-03 00:25:11","0","Anonymized","100","1417","1","2025-06-03 00:25:11","R_3DMTXPEY2F12iOp","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0518-7518-1859-5163","19","15","15","76","73","86","2","1","evaluate interactions with a chatbot","2","","1","","46","4","","Anonymized","long","15","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",955
"Anonymized","2025-06-02 17:19:34","2025-06-02 18:11:09","0","Anonymized","28","3095","0","2025-06-06 17:10:44","R_35RfOs7u4xVBQXE","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",476
"Anonymized","2025-06-02 20:02:48","2025-06-02 20:11:04","0","Anonymized","100","495","1","2025-06-02 20:11:04","R_1iR2VIy14KbAMj1","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0248-5931-4710-8256","0","0","0","0","0","0","2","1","To test AI chat software","2","","3","","28","4","","Anonymized","short","5","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",673
