"id","worker_id","username","room_id","latest_conversation_summary","create_date","local_time","condition","after_farewell_duration","after_farewell_n_msgs","chatbot_farewell_message","chat_duration","sent_farewell_message","actual_end_date","clicked_on_end_button_dates","user_sent_farewell_date","exceeded_time_limit","after_farewell_n_words"
62,"Anonymized","Anonymized",52,"Anonymized","2025-06-02 18:40:38.552 +0300","America/Los_Angeles","intervention",42,2,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-02 18:57:08.977 +0300","[1748879827569]","2025-06-02 18:56:26.050 +0300","false",13
243,"Anonymized","Anonymized",208,"Anonymized","2025-06-02 22:53:26.348 +0300","America/Los_Angeles","control",0,0,"","long","false","","","","false",0
55,"Anonymized","Anonymized",40,"Anonymized","2025-06-02 18:39:54.438 +0300","America/New_York","control",16,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-02 18:57:07.098 +0300","[1748879823949]","2025-06-02 18:56:50.819 +0300","false",0
66,"Anonymized","Anonymized",45,"Anonymized","2025-06-02 18:41:32.149 +0300","America/Chicago","control",7,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-02 18:57:59.559 +0300","[1748879876344]","2025-06-02 18:57:51.979 +0300","false",0
52,"Anonymized","Anonymized",35,"Anonymized","2025-06-02 18:39:28.614 +0300","America/Chicago","intervention",235,11,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-02 18:59:46.785 +0300","[1748879984993]","2025-06-02 18:55:50.846 +0300","false",45
801,"Anonymized","Anonymized",739,"Anonymized","2025-06-03 05:47:33.074 +0300","America/Los_Angeles","intervention",79,4,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 05:55:16.958 +0300","[1748919314339]","2025-06-03 05:53:57.788 +0300","false",18
46,"Anonymized","Anonymized",32,"Anonymized","2025-06-02 18:38:52.185 +0300","America/Chicago","intervention",449,23,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-02 19:05:13.155 +0300","[1748880310855]","2025-06-02 18:57:43.989 +0300","false",207
114,"Anonymized","Anonymized",91,"Anonymized","2025-06-02 22:37:20.070 +0300","America/Denver","intervention",45,2,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-02 22:44:32.383 +0300","[1748893469814]","2025-06-02 22:43:47.319 +0300","false",7
122,"Anonymized","Anonymized",98,"Anonymized","2025-06-02 22:37:57.631 +0300","America/New_York","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-02 22:44:25.598 +0300","[1748893463477]","2025-06-02 22:44:18.923 +0300","false",0
828,"Anonymized","Anonymized",761,"Anonymized","2025-06-03 05:56:41.252 +0300","America/New_York","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 06:16:15.093 +0300","[1748920572269]","2025-06-03 06:16:08.332 +0300","false",0
110,"Anonymized","Anonymized",89,"Anonymized","2025-06-02 22:36:59.570 +0300","America/Los_Angeles","control",34,1,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-02 22:43:53.189 +0300","[1748893431889]","2025-06-02 22:43:18.901 +0300","false",15
275,"Anonymized","Anonymized",238,"Anonymized","2025-06-02 23:01:06.188 +0300","America/Chicago","intervention",43,2,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-02 23:08:10.439 +0300","[1748894889055]","2025-06-02 23:07:27.426 +0300","false",5
353,"Anonymized","Anonymized",320,"Anonymized","2025-06-02 23:30:22.106 +0300","America/Chicago","control",15,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-02 23:47:45.363 +0300","[1748897261288]","2025-06-02 23:47:30.351 +0300","false",0
155,"Anonymized","Anonymized",137,"Anonymized","2025-06-02 22:41:08.062 +0300","America/Denver","intervention",15,0,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-02 22:48:42.244 +0300","[1748893719066]","2025-06-02 22:48:26.744 +0300","false",0
282,"Anonymized","Anonymized",244,"Anonymized","2025-06-02 23:02:13.197 +0300","America/New_York","intervention",92,3,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-02 23:24:37.325 +0300","[1748895870322]","2025-06-02 23:23:04.526 +0300","false",14
493,"Anonymized","Anonymized",447,"Anonymized","2025-06-03 03:04:37.090 +0300","America/New_York","control",7,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 03:13:33.477 +0300","[1748909610666]","2025-06-03 03:13:26.259 +0300","false",0
41,"Anonymized","Anonymized",43,"Anonymized","2025-06-02 18:38:36.351 +0300","America/Chicago","intervention",166,6,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-02 19:00:19.360 +0300","[1748880017301]","2025-06-02 18:57:32.443 +0300","false",52
94,"Anonymized","Anonymized",71,"Anonymized","2025-06-02 18:52:08.899 +0300","America/New_York","intervention",109,2,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-02 19:00:42.181 +0300","[1748880039386]","2025-06-02 18:58:53.021 +0300","false",26
47,"Anonymized","Anonymized",28,"Anonymized","2025-06-02 18:39:01.254 +0300","America/Chicago","intervention",412,15,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-02 19:02:46.147 +0300","[1748879952316,1748880165077]","2025-06-02 18:55:53.175 +0300","false",61
101,"Anonymized","Anonymized",80,"Anonymized","2025-06-02 18:56:20.545 +0300","America/New_York","control",30,1,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-02 19:03:47.601 +0300","[1748880222325]","2025-06-02 19:03:17.226 +0300","false",2
389,"Anonymized","Anonymized",351,"Anonymized","2025-06-02 23:55:40.048 +0300","America/Los_Angeles","control",0,0,"","long","false","","","","false",0
420,"Anonymized","Anonymized",NA,"Anonymized","2025-06-03 00:31:50.697 +0300","","control",0,0,"","short","false","","","","false",0
90,"Anonymized","Anonymized",66,"Anonymized","2025-06-02 18:48:25.510 +0300","America/New_York","control",4,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-02 19:08:18.737 +0300","[1748880495962]","2025-06-02 19:08:13.819 +0300","false",0
111,"Anonymized","Anonymized",95,"Anonymized","2025-06-02 22:37:10.451 +0300","America/Los_Angeles","intervention",454,14,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-02 22:51:47.267 +0300","[1748893904804]","2025-06-02 22:44:12.861 +0300","false",315
283,"Anonymized","Anonymized",253,"Anonymized","2025-06-02 23:02:15.448 +0300","America/Los_Angeles","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-02 23:12:36.298 +0300","[1748895154269]","2025-06-02 23:12:30.063 +0300","false",0
354,"Anonymized","Anonymized",321,"Anonymized","2025-06-02 23:30:24.772 +0300","America/Los_Angeles","control",0,0,"","short","false","","","","false",0
84,"Anonymized","Anonymized",60,"Anonymized","2025-06-02 18:45:53.434 +0300","America/New_York","intervention",44,2,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-02 19:04:52.207 +0300","[1748880289548]","2025-06-02 19:04:07.383 +0300","false",10
85,"Anonymized","Anonymized",63,"Anonymized","2025-06-02 18:47:03.915 +0300","America/Los_Angeles","control",106,3,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-02 19:05:44.338 +0300","[1748880315908]","2025-06-02 19:03:57.553 +0300","false",13
105,"Anonymized","Anonymized",82,"Anonymized","2025-06-02 18:58:33.967 +0300","America/New_York","intervention",170,5,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-02 19:07:36.641 +0300","[1748880454866]","2025-06-02 19:04:46.136 +0300","false",13
89,"Anonymized","Anonymized",69,"Anonymized","2025-06-02 18:48:17.838 +0300","America/Los_Angeles","control",28,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-02 19:07:44.492 +0300","[1748880461934]","2025-06-02 19:07:16.414 +0300","false",0
91,"Anonymized","Anonymized",65,"Anonymized","2025-06-02 18:49:07.130 +0300","America/New_York","intervention",104,5,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-02 19:07:48.157 +0300","[1748880465194]","2025-06-02 19:06:04.123 +0300","false",18
170,"Anonymized","Anonymized",148,"Anonymized","2025-06-02 22:42:07.553 +0300","America/Los_Angeles","intervention",96,3,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-02 22:51:15.710 +0300","[1748893872012]","2025-06-02 22:49:39.636 +0300","false",13
159,"Anonymized","Anonymized",126,"Anonymized","2025-06-02 22:41:32.973 +0300","America/New_York","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-02 22:50:09.907 +0300","[1748893807646]","2025-06-02 22:50:03.058 +0300","false",0
191,"Anonymized","Anonymized",159,"Anonymized","2025-06-02 22:44:20.464 +0300","America/Chicago","control",22,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-02 22:52:03.698 +0300","[1748893922026]","2025-06-02 22:51:41.053 +0300","false",0
277,"Anonymized","Anonymized",247,"Anonymized","2025-06-02 23:01:09.680 +0300","America/Los_Angeles","control",12,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-02 23:09:52.596 +0300","[1748894987619]","2025-06-02 23:09:40.050 +0300","false",0
136,"Anonymized","Anonymized",106,"Anonymized","2025-06-02 22:39:37.518 +0300","America/Denver","control",8,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-02 22:45:53.118 +0300","[1748893550965]","2025-06-02 22:45:44.383 +0300","false",0
477,"Anonymized","Anonymized",431,"Anonymized","2025-06-03 02:22:51.395 +0300","America/New_York","control",7,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 02:40:07.357 +0300","[1748907604939]","2025-06-03 02:40:00.227 +0300","false",0
178,"Anonymized","Anonymized",NA,"Anonymized","2025-06-02 22:42:53.159 +0300","","control",0,0,"","long","false","","","","false",0
99,"Anonymized","Anonymized",76,"Anonymized","2025-06-02 18:54:11.684 +0300","America/Chicago","intervention",115,5,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-02 19:13:22.059 +0300","[1748880800121]","2025-06-02 19:11:26.829 +0300","false",5
102,"Anonymized","Anonymized",79,"Anonymized","2025-06-02 18:56:40.403 +0300","America/Denver","intervention",72,3,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-02 19:14:06.723 +0300","[1748880845405]","2025-06-02 19:12:54.577 +0300","false",6
125,"Anonymized","Anonymized",NA,"Anonymized","2025-06-02 22:38:40.531 +0300","","control",0,0,"","long","false","","","","false",0
479,"Anonymized","Anonymized",433,"Anonymized","2025-06-03 02:29:43.077 +0300","Europe/Istanbul","intervention",15,1,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 02:36:06.621 +0300","[1748907365654]","2025-06-03 02:35:51.268 +0300","false",1
229,"Anonymized","Anonymized",192,"Anonymized","2025-06-02 22:50:29.689 +0300","America/Chicago","control",4,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-02 23:07:08.185 +0300","[1748894826642]","2025-06-02 23:07:03.914 +0300","false",0
157,"Anonymized","Anonymized",125,"Anonymized","2025-06-02 22:41:09.867 +0300","America/New_York","intervention",545,10,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-02 23:06:54.648 +0300","[1748894811041]","2025-06-02 22:57:49.384 +0300","false",96
140,"Anonymized","Anonymized",115,"Anonymized","2025-06-02 22:40:05.541 +0300","America/New_York","intervention",84,4,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-02 22:48:23.855 +0300","[1748893701452]","2025-06-02 22:46:58.936 +0300","false",7
149,"Anonymized","Anonymized",NA,"Anonymized","2025-06-02 22:40:49.471 +0300","","control",0,0,"","long","false","","","","false",0
108,"Anonymized","Anonymized",87,"Anonymized","2025-06-02 22:36:21.713 +0300","America/Los_Angeles","control",19,1,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-02 22:53:00.458 +0300","[1748893976742]","2025-06-02 22:52:40.727 +0300","false",2
242,"Anonymized","Anonymized",206,"Anonymized","2025-06-02 22:53:16.434 +0300","America/Chicago","intervention",22,1,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-02 22:59:47.926 +0300","[1748894385802]","2025-06-02 22:59:25.848 +0300","false",1
113,"Anonymized","Anonymized",108,"Anonymized","2025-06-02 22:37:17.290 +0300","America/New_York","intervention",98,3,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-02 22:47:37.304 +0300","[1748893655524]","2025-06-02 22:45:58.624 +0300","false",5
276,"Anonymized","Anonymized",236,"Anonymized","2025-06-02 23:01:08.742 +0300","America/New_York","control",3,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-02 23:07:00.531 +0300","[1748894818968]","2025-06-02 23:06:56.901 +0300","false",0
287,"Anonymized","Anonymized",249,"Anonymized","2025-06-02 23:04:12.059 +0300","America/New_York","control",29,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-02 23:21:35.474 +0300","[1748895691691]","2025-06-02 23:21:05.965 +0300","false",0
144,"Anonymized","Anonymized",120,"Anonymized","2025-06-02 22:40:23.097 +0300","America/Chicago","intervention",111,3,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-02 22:49:28.958 +0300","[1748893765297]","2025-06-02 22:47:37.000 +0300","false",9
123,"Anonymized","Anonymized",104,"Anonymized","2025-06-02 22:38:05.413 +0300","America/New_York","intervention",36,1,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-02 22:56:36.900 +0300","[1748894193039]","2025-06-02 22:56:00.486 +0300","false",1
1007,"Anonymized","Anonymized",928,"Anonymized","2025-06-03 13:46:36.344 +0300","America/Chicago","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 13:54:34.783 +0300","[1748948072651]","2025-06-03 13:54:28.748 +0300","false",0
209,"Anonymized","Anonymized",176,"Anonymized","2025-06-02 22:47:47.595 +0300","America/New_York","control",0,0,"","long","false","","","","false",0
181,"Anonymized","Anonymized",151,"Anonymized","2025-06-02 22:43:17.136 +0300","America/Los_Angeles","intervention",93,3,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-02 22:51:11.589 +0300","[1748893868394]","2025-06-02 22:49:38.070 +0300","false",14
151,"Anonymized","Anonymized",124,"Anonymized","2025-06-02 22:40:52.985 +0300","America/New_York","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-02 22:58:24.853 +0300","[1748894302997]","2025-06-02 22:58:18.381 +0300","false",0
135,"Anonymized","Anonymized",107,"Anonymized","2025-06-02 22:39:33.862 +0300","America/New_York","intervention",171,12,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-02 22:59:34.879 +0300","[1748894373349]","2025-06-02 22:56:43.342 +0300","false",36
284,"Anonymized","Anonymized",242,"Anonymized","2025-06-02 23:02:38.630 +0300","America/New_York","control",58,1,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-02 23:10:03.871 +0300","[1748895001397]","2025-06-02 23:09:05.618 +0300","false",10
116,"Anonymized","Anonymized",93,"Anonymized","2025-06-02 22:37:28.461 +0300","America/Los_Angeles","intervention",62,3,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-02 22:45:05.464 +0300","[1748893502900]","2025-06-02 22:44:02.628 +0300","false",24
124,"Anonymized","Anonymized",100,"Anonymized","2025-06-02 22:38:19.117 +0300","America/Chicago","intervention",32,1,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-02 22:45:18.653 +0300","[1748893516662]","2025-06-02 22:44:46.478 +0300","false",1
137,"Anonymized","Anonymized",112,"Anonymized","2025-06-02 22:39:41.937 +0300","America/Los_Angeles","control",9,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-02 22:56:31.857 +0300","[1748894188240]","2025-06-02 22:56:22.729 +0300","false",0
